gene_id	gene_biotype	gene_name
ENSG00000047188	protein_coding	YTHDC2
ENSG00000251628	lincRNA	AC106789.1
ENSG00000080709	protein_coding	KCNN2
ENSG00000246316	antisense	AC010230.1
ENSG00000251542	lincRNA	LINC01957
ENSG00000251132	lincRNA	AC094104.2
ENSG00000250242	lincRNA	AC094104.1
ENSG00000152503	protein_coding	TRIM36
ENSG00000249791	antisense	AC008494.2
ENSG00000164219	protein_coding	PGGT1B
ENSG00000271797	antisense	AC008494.3
ENSG00000164221	protein_coding	CCDC112
ENSG00000145780	protein_coding	FEM1C
ENSG00000251201	protein_coding	TMED7-TICAM2
ENSG00000243414	protein_coding	TICAM2
ENSG00000249249	antisense	AC010226.1
ENSG00000134970	protein_coding	TMED7
ENSG00000249021	lincRNA	AC008549.2
ENSG00000248709	lincRNA	AC008549.1
ENSG00000129596	protein_coding	CDO1
ENSG00000145782	protein_coding	ATG12
ENSG00000177879	protein_coding	AP3S1
ENSG00000172901	protein_coding	LVRN
ENSG00000268223	protein_coding	ARL14EPL
ENSG00000272265	lincRNA	AC034236.3
ENSG00000271918	antisense	AC034236.2
ENSG00000145781	protein_coding	COMMD10
ENSG00000250015	lincRNA	AC018752.1
ENSG00000092421	protein_coding	SEMA6A
ENSG00000248445	antisense	SEMA6A-AS1
ENSG00000249167	lincRNA	SEMA6A-AS2
ENSG00000251311	lincRNA	LINC02214
ENSG00000249150	lincRNA	AC010267.1
ENSG00000250949	lincRNA	AC093534.2
ENSG00000248663	lincRNA	LINC00992
ENSG00000249797	lincRNA	LINC02147
ENSG00000250427	lincRNA	LINC02148
ENSG00000250891	lincRNA	LINC02208
ENSG00000249551	lincRNA	LINC02216
ENSG00000249128	lincRNA	LINC02215
ENSG00000249426	lincRNA	AC093206.1
ENSG00000169570	protein_coding	DTWD2
ENSG00000249494	antisense	AC008629.1
ENSG00000172869	protein_coding	DMXL1
ENSG00000145779	protein_coding	TNFAIP8
ENSG00000133835	protein_coding	HSD17B4
ENSG00000164334	protein_coding	FAM170A
ENSG00000251293	lincRNA	AC008574.1
ENSG00000261036	lincRNA	AC113418.1
ENSG00000184838	protein_coding	PRR16
ENSG00000248927	lincRNA	AC114284.1
ENSG00000229855	lincRNA	AC008568.1
ENSG00000181867	protein_coding	FTMT
ENSG00000151304	protein_coding	SRFBP1
ENSG00000113083	protein_coding	LOX
ENSG00000247311	antisense	AC010255.1
ENSG00000164185	protein_coding	ZNF474
ENSG00000250803	protein_coding	AC010255.3
ENSG00000249610	antisense	AC010255.2
ENSG00000272139	antisense	AC113349.2
ENSG00000064692	protein_coding	SNCAIP
ENSG00000249621	lincRNA	AC113349.1
ENSG00000249916	antisense	AC119150.1
ENSG00000250328	antisense	AC022101.1
ENSG00000251538	lincRNA	LINC02201
ENSG00000205302	protein_coding	SNX2
ENSG00000064652	protein_coding	SNX24
ENSG00000168938	protein_coding	PPIC
ENSG00000249996	antisense	AC106786.2
ENSG00000223652	antisense	AC106786.1
ENSG00000061455	protein_coding	PRDM6
ENSG00000168944	protein_coding	CEP120
ENSG00000151292	protein_coding	CSNK1G3
ENSG00000253807	lincRNA	LINC01170
ENSG00000251421	lincRNA	AC016556.1
ENSG00000248600	lincRNA	AC025465.2
ENSG00000251214	lincRNA	AC025465.4
ENSG00000250438	lincRNA	AC025465.3
ENSG00000248296	lincRNA	AC025465.1
ENSG00000168916	protein_coding	ZNF608
ENSG00000249112	antisense	AC112196.1
ENSG00000260192	lincRNA	LINC02240
ENSG00000248443	lincRNA	AC109464.1
ENSG00000249261	lincRNA	AC109464.2
ENSG00000250402	lincRNA	AC109471.1
ENSG00000248752	lincRNA	AC010235.1
ENSG00000248107	lincRNA	LINC02039
ENSG00000155324	protein_coding	GRAMD2B
ENSG00000250602	antisense	AC093535.1
ENSG00000164904	protein_coding	ALDH7A1
ENSG00000164902	protein_coding	PHAX
ENSG00000196900	protein_coding	TEX43
ENSG00000251072	lincRNA	LMNB1-DT
ENSG00000113368	protein_coding	LMNB1
ENSG00000173926	protein_coding	MARCH3
ENSG00000164241	protein_coding	C5orf63
ENSG00000283897	lincRNA	AC011416.3
ENSG00000145794	protein_coding	MEGF10
ENSG00000271766	lincRNA	AC010424.2
ENSG00000164244	protein_coding	PRRC1
ENSG00000282925	lincRNA	AC010424.3
ENSG00000205279	protein_coding	CTXN3
ENSG00000248799	antisense	AC022118.1
ENSG00000230561	protein_coding	CCDC192
ENSG00000250603	lincRNA	AC068658.1
ENSG00000245937	lincRNA	LINC01184
ENSG00000064651	protein_coding	SLC12A2
ENSG00000138829	protein_coding	FBN2
ENSG00000113396	protein_coding	SLC27A6
ENSG00000066583	protein_coding	ISOC1
ENSG00000249421	antisense	ADAMTS19-AS1
ENSG00000145808	protein_coding	ADAMTS19
ENSG00000251680	antisense	AC008591.1
ENSG00000186367	protein_coding	KIAA1024L
ENSG00000198108	protein_coding	CHSY3
ENSG00000169567	protein_coding	HINT1
ENSG00000186687	protein_coding	LYRM7
ENSG00000158985	protein_coding	CDC42SE2
ENSG00000158987	protein_coding	RAPGEF6
ENSG00000273217	protein_coding	AC008695.1
ENSG00000217128	protein_coding	FNIP1
ENSG00000239642	protein_coding	MEIKIN
ENSG00000281938	protein_coding	AC026398.1
ENSG00000234758	antisense	AC034228.3
ENSG00000164398	protein_coding	ACSL6
ENSG00000223548	antisense	AC034228.1
ENSG00000231585	antisense	AC034228.2
ENSG00000164399	protein_coding	IL3
ENSG00000164400	protein_coding	CSF2
ENSG00000224015	lincRNA	AC063976.1
ENSG00000237714	antisense	P4HA2-AS1
ENSG00000072682	protein_coding	P4HA2
ENSG00000131435	protein_coding	PDLIM4
ENSG00000197208	protein_coding	SLC22A4
ENSG00000197375	protein_coding	SLC22A5
ENSG00000283782	protein_coding	AC116366.3
ENSG00000238160	antisense	AC116366.2
ENSG00000234290	antisense	AC116366.1
ENSG00000125347	protein_coding	IRF1
ENSG00000113525	protein_coding	IL5
ENSG00000113522	protein_coding	RAD50
ENSG00000223442	antisense	TH2LCRR
ENSG00000169194	protein_coding	IL13
ENSG00000113520	protein_coding	IL4
ENSG00000230612	antisense	AC004039.1
ENSG00000131437	protein_coding	KIF3A
ENSG00000205089	protein_coding	CCNI2
ENSG00000164402	protein_coding	SEPT8
ENSG00000198944	protein_coding	SOWAHA
ENSG00000272203	lincRNA	AC004775.1
ENSG00000164403	protein_coding	SHROOM1
ENSG00000164404	protein_coding	GDF9
ENSG00000164405	protein_coding	UQCRQ
ENSG00000164406	protein_coding	LEAP2
ENSG00000072364	protein_coding	AFF4
ENSG00000272023	lincRNA	AC010240.3
ENSG00000155329	protein_coding	ZCCHC10
ENSG00000170606	protein_coding	HSPA4
ENSG00000251616	lincRNA	AC113410.2
ENSG00000248245	antisense	AC010307.2
ENSG00000053108	protein_coding	FSTL4
ENSG00000249478	antisense	AC010307.3
ENSG00000250244	antisense	AC010307.4
ENSG00000250409	antisense	AC010608.1
ENSG00000249073	lincRNA	WSPAR
ENSG00000113583	protein_coding	C5orf15
ENSG00000213585	protein_coding	VDAC1
ENSG00000271737	lincRNA	AC008608.2
ENSG00000081059	protein_coding	TCF7
ENSG00000113558	protein_coding	SKP1
ENSG00000272772	protein_coding	AC104109.3
ENSG00000113575	protein_coding	PPP2CA
ENSG00000270177	lincRNA	AC104109.2
ENSG00000006837	protein_coding	CDKL3
ENSG00000119048	protein_coding	UBE2B
ENSG00000248559	antisense	AC109454.2
ENSG00000237190	protein_coding	CDKN2AIPNL
ENSG00000250564	lincRNA	AC109454.3
ENSG00000250994	lincRNA	AC005355.1
ENSG00000251169	lincRNA	LINC01843
ENSG00000043143	protein_coding	JADE2
ENSG00000152700	protein_coding	SAR1B
ENSG00000113615	protein_coding	SEC24A
ENSG00000164615	protein_coding	CAMLG
ENSG00000145833	protein_coding	DDX46
ENSG00000181904	protein_coding	C5orf24
ENSG00000113621	protein_coding	TXNDC15
ENSG00000132570	protein_coding	PCBD2
ENSG00000152705	protein_coding	CATSPER3
ENSG00000069011	protein_coding	PITX1
ENSG00000224186	antisense	C5orf66
ENSG00000277619	antisense	AC008406.3
ENSG00000249082	lincRNA	C5orf66-AS1
ENSG00000248753	lincRNA	AC008406.2
ENSG00000248482	lincRNA	AC008406.1
ENSG00000249647	lincRNA	C5orf66-AS2
ENSG00000113648	protein_coding	H2AFY
ENSG00000270021	antisense	AC026691.1
ENSG00000251380	protein_coding	DCANP1
ENSG00000255833	protein_coding	TIFAB
ENSG00000249639	antisense	AC022092.1
ENSG00000181965	protein_coding	NEUROG1
ENSG00000250167	antisense	AC034206.1
ENSG00000145824	protein_coding	CXCL14
ENSG00000145832	protein_coding	SLC25A48
ENSG00000251045	lincRNA	LINC01959
ENSG00000145839	protein_coding	IL9
ENSG00000254239	lincRNA	AC002428.2
ENSG00000253927	lincRNA	AC002428.1
ENSG00000145826	protein_coding	LECT2
ENSG00000120708	protein_coding	TGFBI
ENSG00000164621	antisense	SMAD5-AS1
ENSG00000113658	protein_coding	SMAD5
ENSG00000271824	protein_coding	SMIM32
ENSG00000069018	protein_coding	TRPC7
ENSG00000248211	antisense	TRPC7-AS1
ENSG00000250947	antisense	TRPC7-AS2
ENSG00000279240	lincRNA	AC063980.1
ENSG00000249803	lincRNA	AC112178.1
ENSG00000250284	lincRNA	AC109439.2
ENSG00000152377	protein_coding	SPOCK1
ENSG00000146021	protein_coding	KLHL3
ENSG00000177733	protein_coding	HNRNPA0
ENSG00000270697	lincRNA	AC106791.2
ENSG00000250159	antisense	AC106791.1
ENSG00000120729	protein_coding	MYOT
ENSG00000078795	protein_coding	PKD2L2
ENSG00000031003	protein_coding	FAM13B
ENSG00000246323	antisense	AC113382.1
ENSG00000250260	lincRNA	AC113382.2
ENSG00000061492	protein_coding	WNT8A
ENSG00000112981	protein_coding	NME5
ENSG00000112983	protein_coding	BRD8
ENSG00000112984	protein_coding	KIF20A
ENSG00000094880	protein_coding	CDC23
ENSG00000146013	protein_coding	GFRA3
ENSG00000158402	protein_coding	CDC25C
ENSG00000120709	protein_coding	FAM53C
ENSG00000249971	antisense	AC104116.1
ENSG00000120733	protein_coding	KDM3B
ENSG00000132563	protein_coding	REEP2
ENSG00000120738	protein_coding	EGR1
ENSG00000120705	protein_coding	ETF1
ENSG00000113013	protein_coding	HSPA9
ENSG00000044115	protein_coding	CTNNA1
ENSG00000253404	antisense	AC034243.1
ENSG00000146006	protein_coding	LRRTM2
ENSG00000120725	protein_coding	SIL1
ENSG00000249593	antisense	AC011405.1
ENSG00000280987	protein_coding	MATR3
ENSG00000281398	lincRNA	SNHG4
ENSG00000015479	protein_coding	MATR3.1
ENSG00000120727	protein_coding	PAIP2
ENSG00000272742	antisense	AC135457.1
ENSG00000170482	protein_coding	SLC23A1
ENSG00000170476	protein_coding	MZB1
ENSG00000228672	protein_coding	PROB1
ENSG00000170469	protein_coding	SPATA24
ENSG00000170464	protein_coding	DNAJC18
ENSG00000279686	protein_coding	AC142391.1
ENSG00000249751	protein_coding	ECSCR
ENSG00000283288	protein_coding	SMIM33
ENSG00000184584	protein_coding	TMEM173
ENSG00000131508	protein_coding	UBE2D2
ENSG00000272255	lincRNA	AC113361.1
ENSG00000171604	protein_coding	CXXC5
ENSG00000250635	lincRNA	CXXC5-AS1
ENSG00000249526	lincRNA	AC008667.1
ENSG00000249131	lincRNA	PSD2-AS1
ENSG00000251387	lincRNA	AC008667.3
ENSG00000271792	lincRNA	AC008667.4
ENSG00000146005	protein_coding	PSD2
ENSG00000158458	protein_coding	NRG2
ENSG00000250692	antisense	AC008667.2
ENSG00000245146	antisense	MALINC1
ENSG00000185129	protein_coding	PURA
ENSG00000182700	protein_coding	IGIP
ENSG00000120306	protein_coding	CYSTM1
ENSG00000113068	protein_coding	PFDN1
ENSG00000113070	protein_coding	HBEGF
ENSG00000253965	antisense	AC008438.2
ENSG00000113073	protein_coding	SLC4A9
ENSG00000249637	antisense	AC008438.1
ENSG00000131503	protein_coding	ANKHD1
ENSG00000254996	protein_coding	ANKHD1-EIF4EBP3
ENSG00000213523	protein_coding	SRA1
ENSG00000243056	protein_coding	EIF4EBP3
ENSG00000113108	protein_coding	APBB3
ENSG00000176087	protein_coding	SLC35A4
ENSG00000170458	protein_coding	CD14
ENSG00000131495	protein_coding	NDUFA2
ENSG00000113119	protein_coding	TMCO6
ENSG00000113141	protein_coding	IK
ENSG00000120314	protein_coding	WDR55
ENSG00000256453	protein_coding	DND1
ENSG00000170445	protein_coding	HARS
ENSG00000112855	protein_coding	HARS2
ENSG00000146007	protein_coding	ZMAT2
ENSG00000204970	protein_coding	PCDHA1
ENSG00000279726	antisense	AC005609.5
ENSG00000204969	protein_coding	PCDHA2
ENSG00000255408	protein_coding	PCDHA3
ENSG00000204967	protein_coding	PCDHA4
ENSG00000204965	protein_coding	PCDHA5
ENSG00000081842	protein_coding	PCDHA6
ENSG00000204963	protein_coding	PCDHA7
ENSG00000204962	protein_coding	PCDHA8
ENSG00000204961	protein_coding	PCDHA9
ENSG00000278907	antisense	AC005609.2
ENSG00000250120	protein_coding	PCDHA10
ENSG00000278946	antisense	AC005609.4
ENSG00000249158	protein_coding	PCDHA11
ENSG00000251664	protein_coding	PCDHA12
ENSG00000278915	antisense	AC005609.3
ENSG00000278901	antisense	AC005609.1
ENSG00000239389	protein_coding	PCDHA13
ENSG00000248383	protein_coding	PCDHAC1
ENSG00000279028	antisense	AC010223.1
ENSG00000243232	protein_coding	PCDHAC2
ENSG00000279047	antisense	AC244517.5
ENSG00000171815	protein_coding	PCDHB1
ENSG00000279558	lincRNA	AC244517.9
ENSG00000112852	protein_coding	PCDHB2
ENSG00000272154	antisense	AC244517.2
ENSG00000113205	protein_coding	PCDHB3
ENSG00000272108	lincRNA	AC244517.1
ENSG00000081818	protein_coding	PCDHB4
ENSG00000113209	protein_coding	PCDHB5
ENSG00000280029	antisense	AC244517.11
ENSG00000113211	protein_coding	PCDHB6
ENSG00000280336	lincRNA	AC244517.12
ENSG00000113212	protein_coding	PCDHB7
ENSG00000120322	protein_coding	PCDHB8
ENSG00000272674	protein_coding	PCDHB16
ENSG00000279068	protein_coding	AC244517.6
ENSG00000278936	antisense	AC244517.4
ENSG00000177839	protein_coding	PCDHB9
ENSG00000279375	antisense	AC244517.7
ENSG00000120324	protein_coding	PCDHB10
ENSG00000197479	protein_coding	PCDHB11
ENSG00000120328	protein_coding	PCDHB12
ENSG00000187372	protein_coding	PCDHB13
ENSG00000120327	protein_coding	PCDHB14
ENSG00000279983	protein_coding	AC244517.10
ENSG00000113248	protein_coding	PCDHB15
ENSG00000178913	protein_coding	TAF7
ENSG00000120329	protein_coding	SLC25A2
ENSG00000272070	lincRNA	AC005618.1
ENSG00000204956	protein_coding	PCDHGA1
ENSG00000081853	protein_coding	PCDHGA2
ENSG00000254245	protein_coding	PCDHGA3
ENSG00000254221	protein_coding	PCDHGB1
ENSG00000280026	antisense	AC005618.3
ENSG00000262576	protein_coding	PCDHGA4
ENSG00000253910	protein_coding	PCDHGB2
ENSG00000253485	protein_coding	PCDHGA5
ENSG00000262209	protein_coding	PCDHGB3
ENSG00000253731	protein_coding	PCDHGA6
ENSG00000253537	protein_coding	PCDHGA7
ENSG00000253953	protein_coding	PCDHGB4
ENSG00000253767	protein_coding	PCDHGA8
ENSG00000276547	protein_coding	PCDHGB5
ENSG00000261934	protein_coding	PCDHGA9
ENSG00000253305	protein_coding	PCDHGB6
ENSG00000253846	protein_coding	PCDHGA10
ENSG00000254122	protein_coding	PCDHGB7
ENSG00000253873	protein_coding	PCDHGA11
ENSG00000279855	antisense	AC005618.2
ENSG00000253159	protein_coding	PCDHGA12
ENSG00000240184	protein_coding	PCDHGC3
ENSG00000242419	protein_coding	PCDHGC4
ENSG00000240764	protein_coding	PCDHGC5
ENSG00000131504	protein_coding	DIAPH1
ENSG00000246422	antisense	AC008781.2
ENSG00000228737	antisense	AC008781.1
ENSG00000171720	protein_coding	HDAC3
ENSG00000164620	protein_coding	RELL2
ENSG00000197948	protein_coding	FCHSD1
ENSG00000120318	protein_coding	ARAP3
ENSG00000278925	lincRNA	AC005753.1
ENSG00000156453	protein_coding	PCDH1
ENSG00000081791	protein_coding	DELE1
ENSG00000113555	protein_coding	PCDH12
ENSG00000271871	antisense	AC005740.4
ENSG00000013561	protein_coding	RNF14
ENSG00000254099	antisense	AC005740.3
ENSG00000113552	protein_coding	GNPDA1
ENSG00000131507	protein_coding	NDFIP1
ENSG00000187678	protein_coding	SPRY4
ENSG00000231185	antisense	SPRY4-AS1
ENSG00000113578	protein_coding	FGF1
ENSG00000261757	lincRNA	AC005592.1
ENSG00000236714	lincRNA	LINC01844
ENSG00000145819	protein_coding	ARHGAP26
ENSG00000226272	antisense	ARHGAP26-AS1
ENSG00000113580	protein_coding	NR3C1
ENSG00000249429	lincRNA	AC016598.1
ENSG00000251205	lincRNA	AC016598.2
ENSG00000158497	protein_coding	HMHB1
ENSG00000145817	protein_coding	YIPF5
ENSG00000183775	protein_coding	KCTD16
ENSG00000251031	lincRNA	AC132803.1
ENSG00000250842	lincRNA	AC137770.1
ENSG00000248125	lincRNA	AC008700.1
ENSG00000186314	protein_coding	PRELID2
ENSG00000204928	protein_coding	GRXCR2
ENSG00000156463	protein_coding	SH3RF2
ENSG00000173261	protein_coding	PLAC8L1
ENSG00000251556	antisense	AC091887.1
ENSG00000133706	protein_coding	LARS
ENSG00000275740	protein_coding	AC091959.3
ENSG00000091009	protein_coding	RBM27
ENSG00000250025	antisense	AC011396.2
ENSG00000091010	protein_coding	POU4F3
ENSG00000248842	lincRNA	AC011396.1
ENSG00000113649	protein_coding	TCERG1
ENSG00000173250	protein_coding	GPR151
ENSG00000250407	antisense	AC008728.1
ENSG00000156475	protein_coding	PPP2R2B
ENSG00000250343	antisense	STK32A-AS1
ENSG00000169302	protein_coding	STK32A
ENSG00000113657	protein_coding	DPYSL3
ENSG00000272239	antisense	AC011373.1
ENSG00000280780	antisense	JAKMIP2-AS1
ENSG00000176049	protein_coding	JAKMIP2
ENSG00000164266	protein_coding	SPINK1
ENSG00000164265	protein_coding	SCGB3A2
ENSG00000178776	protein_coding	C5orf46
ENSG00000248362	antisense	AC011352.1
ENSG00000251320	antisense	AC011352.3
ENSG00000133710	protein_coding	SPINK5
ENSG00000196800	protein_coding	SPINK14
ENSG00000178172	protein_coding	SPINK6
ENSG00000248109	protein_coding	MARCOL
ENSG00000214510	protein_coding	SPINK13
ENSG00000247199	antisense	AC091948.1
ENSG00000145879	protein_coding	SPINK7
ENSG00000204909	protein_coding	SPINK9
ENSG00000145868	protein_coding	FBXO38
ENSG00000251330	antisense	AC114939.1
ENSG00000164270	protein_coding	HTR4
ENSG00000169252	protein_coding	ADRB2
ENSG00000169247	protein_coding	SH3TC2
ENSG00000272411	antisense	AC116312.1
ENSG00000250072	lincRNA	SH3TC2-DT
ENSG00000173210	protein_coding	ABLIM3
ENSG00000248647	antisense	AC012613.1
ENSG00000253406	antisense	AC012613.2
ENSG00000157510	protein_coding	AFAP1L1
ENSG00000164284	protein_coding	GRPEL2
ENSG00000253618	antisense	GRPEL2-AS1
ENSG00000145882	protein_coding	PCYOX1L
ENSG00000127743	protein_coding	IL17B
ENSG00000253865	antisense	AC131025.1
ENSG00000249669	lincRNA	CARMN
ENSG00000275871	lincRNA	AC131025.2
ENSG00000113712	protein_coding	CSNK1A1
ENSG00000183111	protein_coding	ARHGEF37
ENSG00000155846	protein_coding	PPARGC1B
ENSG00000132915	protein_coding	PDE6A
ENSG00000155850	protein_coding	SLC26A2
ENSG00000164296	protein_coding	TIGD6
ENSG00000113716	protein_coding	HMGXB3
ENSG00000182578	protein_coding	CSF1R
ENSG00000113721	protein_coding	PDGFRB
ENSG00000113722	protein_coding	CDX1
ENSG00000011083	protein_coding	SLC6A7
ENSG00000070808	protein_coding	CAMK2A
ENSG00000183876	protein_coding	ARSI
ENSG00000070814	protein_coding	TCOF1
ENSG00000019582	protein_coding	CD74
ENSG00000164587	protein_coding	RPS14
ENSG00000254333	lincRNA	NDST1-AS1
ENSG00000070614	protein_coding	NDST1
ENSG00000171992	protein_coding	SYNPO
ENSG00000253852	antisense	AC011383.1
ENSG00000164591	protein_coding	MYOZ3
ENSG00000250309	antisense	AC008453.1
ENSG00000086589	protein_coding	RBM22
ENSG00000132912	protein_coding	DCTN4
ENSG00000256235	protein_coding	SMIM3
ENSG00000237693	protein_coding	IRGM
ENSG00000145908	protein_coding	ZNF300
ENSG00000211445	protein_coding	GPX3
ENSG00000145901	protein_coding	TNIP1
ENSG00000197043	protein_coding	ANXA6
ENSG00000254298	lincRNA	AC008641.1
ENSG00000198624	protein_coding	CCDC69
ENSG00000196743	protein_coding	GM2A
ENSG00000186334	protein_coding	SLC36A3
ENSG00000186335	protein_coding	SLC36A2
ENSG00000123643	protein_coding	SLC36A1
ENSG00000086570	protein_coding	FAT2
ENSG00000271795	antisense	AC011337.1
ENSG00000260581	antisense	AC011374.1
ENSG00000113140	protein_coding	SPARC
ENSG00000249035	antisense	CLMAT3
ENSG00000272112	lincRNA	AC011374.2
ENSG00000177556	protein_coding	ATOX1
ENSG00000253921	antisense	AC091982.1
ENSG00000275765	lincRNA	AC091982.3
ENSG00000145907	protein_coding	G3BP1
ENSG00000145888	protein_coding	GLRA1
ENSG00000254226	lincRNA	LINC01933
ENSG00000132911	protein_coding	NMUR2
ENSG00000249484	lincRNA	LINC01470
ENSG00000155511	protein_coding	GRIA1
ENSG00000251183	lincRNA	LINC01861
ENSG00000261382	lincRNA	AC091962.1
ENSG00000055147	protein_coding	FAM114A2
ENSG00000037749	protein_coding	MFAP3
ENSG00000164574	protein_coding	GALNT10
ENSG00000245275	antisense	SAP30L-AS1
ENSG00000164576	protein_coding	SAP30L
ENSG00000113196	protein_coding	HAND1
ENSG00000254293	lincRNA	AC026688.2
ENSG00000155506	protein_coding	LARP1
ENSG00000170271	protein_coding	FAXDC2
ENSG00000155508	protein_coding	CNOT8
ENSG00000082516	protein_coding	GEMIN5
ENSG00000082515	protein_coding	MRPL22
ENSG00000226650	protein_coding	KIF4B
ENSG00000170624	protein_coding	SGCD
ENSG00000254163	antisense	AC025434.1
ENSG00000231989	protein_coding	PPP1R2B
ENSG00000145850	protein_coding	TIMD4
ENSG00000113249	protein_coding	HAVCR1
ENSG00000135077	protein_coding	HAVCR2
ENSG00000254246	antisense	AC011377.1
ENSG00000155868	protein_coding	MED7
ENSG00000113263	protein_coding	ITK
ENSG00000170613	protein_coding	FAM71B
ENSG00000253980	antisense	AC010609.1
ENSG00000253653	antisense	AC009185.1
ENSG00000055163	protein_coding	CYFIP2
ENSG00000172568	protein_coding	FNDC9
ENSG00000248544	antisense	AC008676.1
ENSG00000135074	protein_coding	ADAM19
ENSG00000172548	protein_coding	NIPAL4
ENSG00000253519	antisense	AC106801.1
ENSG00000039600	protein_coding	SOX30
ENSG00000187658	protein_coding	C5orf52
ENSG00000113272	protein_coding	THG1L
ENSG00000155858	protein_coding	LSM11
ENSG00000113282	protein_coding	CLINT1
ENSG00000253792	lincRNA	AC025437.5
ENSG00000253673	lincRNA	AC025437.4
ENSG00000253449	lincRNA	AC025437.3
ENSG00000253424	lincRNA	AC025437.2
ENSG00000253134	lincRNA	AC025437.1
ENSG00000276778	lincRNA	LINC02227
ENSG00000254350	lincRNA	AC091979.1
ENSG00000272085	lincRNA	AC091979.2
ENSG00000254135	lincRNA	AC091939.1
ENSG00000164330	protein_coding	EBF1
ENSG00000253811	antisense	AC136424.2
ENSG00000253456	antisense	AC136424.1
ENSG00000245812	lincRNA	LINC02202
ENSG00000145860	protein_coding	RNF145
ENSG00000253256	antisense	AC134043.1
ENSG00000253315	lincRNA	LINC01932
ENSG00000164332	protein_coding	UBLCP1
ENSG00000249738	antisense	AC008691.1
ENSG00000113302	protein_coding	IL12B
ENSG00000253298	lincRNA	LINC01845
ENSG00000283413	lincRNA	AC008703.1
